1.92057,1,0.945000000000001,1.88336736845218,15.8540562925979
1.924442,0,,,
1.928284,1,0.960000000000001,1.97650735679655,8.29424247441564
1.932013,0,,,
1.935756,1,0.975000000000001,2.02008499612337,3.37000788073061
1.939358,0,,,
1.943136,1,0.990000000000001,2.04643175693495,3.77003569964299
1.946733,0,,,
1.950417,1,1.005,2.09507552555283,9.59180158036745
1.953948,0,,,
1.957463,1,1.02,2.15178687872737,6.50565887224037
1.960908,0,,,
1.964362,1,1.035,2.18106771132604,1.9827691894124
1.967764,0,,,
1.971218,1,1.05,2.19986556318316,3.50085153903532
1.974528,0,,,
1.978,1,1.065,2.29582965570979,24.7987923791699
1.981306,0,,,
1.984318,1,1.08,2.24113322178025,-42.1132697231193
1.988208,0,,,
1.991495,1,1.095,2.15225145296513,17.3447678936299
1.994878,0,,,
1.998279,1,1.11,2.21271814727525,0.481498117606985
2.001627,0,,,
2.005053,1,1.125,2.21093254570825,-1.00869078574761
2.008372,0,,,
2.011848,1,1.14,2.20929666199688,0.527194476293057
2.015174,0,,,
2.018632,1,1.155,2.21157411976674,0.144225856801577
2.022003,0,,,
2.025413,1,1.17,2.21108577044171,-0.28826046085206
2.028805,0,,,
2.0322,1,1.185,2.1935567296673,-4.87721494047549
2.035617,0,,,
2.039091,1,1.2,2.1910855802788,4.16000426321605
2.042411,0,,,
2.045893,1,1.215,2.20136381602368,-1.13788260932595
2.049232,0,,,
2.052719,1,1.23,2.20842542950237,3.20691673727492
2.056076,0,,,
2.059478,1,1.245,2.18979734965923,-8.71899835974532
2.062934,0,,,
2.066424,1,1.26,2.16358077012297,1.17031435851799
2.069822,0,,,
2.073344,1,1.275,2.16249834216178,-1.48315480972906
2.076756,0,,,
2.080297,1,1.29,2.15952065480849,0.626636083052129
2.083688,0,,,
2.087236,1,1.305,2.16045080763715,-0.358541882543235
2.090642,0,,,
2.094183,1,1.32,2.14563618636393,-3.90649950891356
2.097645,0,,,
2.101219,1,1.335,2.13371576858019,0.518091952421765
2.104703,0,,,
2.108243,1,1.35,2.12328526075772,-3.4880543164516
2.11172,0,,,
2.115349,1,1.365,2.12606384479442,4.27009316719725
2.118777,0,,,
2.122355,1,1.38,2.12489450320192,-4.60390464093325
2.125879,0,,,
2.129469,1,1.395,2.11134543481726,0.794776616007331
2.132999,0,,,
2.136564,1,1.41,2.10650188697784,-2.16011779695604
2.140094,0,,,
2.143711,1,1.425,2.09094298083047,-2.1938506226254
2.147221,0,,,
2.150912,1,1.44,2.08145666748525,-0.440870484227087
2.154451,0,,,
2.158124,1,1.455,2.07656621258373,-0.915328878367805
2.161723,0,,,
2.165359,1,1.47,2.06785302104671,-1.49329352302011
2.168978,0,,,
2.172632,1,1.485,2.06044337042748,-0.544283988111482
2.176244,0,,,
2.179919,1,1.5,2.06530739078283,1.87926967642037
2.183445,0,,,
2.187158,1,1.515,2.07268236716955,0.158298050259147
2.190704,0,,,
2.194393,1,1.53,2.07025919583307,-0.828144998835817
2.197998,0,,,
2.201649,1,1.545,2.07025919583301,0.828144998818262
2.205252,0,,,
2.208884,1,1.56,2.06926636751394,-1.1025965037434
2.212471,0,,,
2.216147,1,1.575,2.06032186408644,-1.36043624512186
2.219708,0,,,
2.223445,1,1.59,2.0535318989215,-0.500337984787715
2.227026,0,,,
2.230756,1,1.605,2.04904726765032,-0.726479487837318
2.234397,0,,,
2.238086,1,1.62,2.04194695324315,-1.21085050047546
2.241747,0,,,
2.245448,1,1.635,2.02888274368821,-2.33824201648688
2.249112,0,,,
2.252873,1,1.65,2.01776216983317,-0.657198752548574
2.256511,0,,,
2.260316,1,1.665,2.02022576559946,1.31918874752149
2.263946,0,,,
2.267723,1,1.68,2.02076510591913,-1.17355885156697
2.271416,0,,,
2.275162,1,1.695,2.01504749257159,-0.36364059662187
2.278866,0,,,
2.282611,1,1.71,2.01019713936602,-0.938642449578221
2.286309,0,,,
2.290086,1,1.725,1.99938728023915,-1.95362755092024
2.293761,0,,,
2.297616,1,1.74,1.99349006956631,0.387303335026911
2.301301,0,,,
2.305135,1,1.755,1.99309406764584,-0.492637001863981
2.308879,0,,,
2.312668,1,1.77,1.98664474626331,-1.21964797956016
2.316436,0,,,
2.320236,1,1.785,1.97981096273558,-0.586320183159337
2.323995,0,,,
2.327821,1,1.8,1.98297578544843,1.42081529531565
2.331504,0,,,
2.335365,1,1.815,1.99138001011059,0.807240023390223
2.339055,0,,,
2.342886,1,1.83,1.98967648464993,-1.26024506544665
2.346634,0,,,
2.350443,1,1.845,1.98478334519514,-0.0347501587931431
2.354207,0,,,
2.358001,1,1.86,1.97699551855366,-2.02606662910837
2.361768,0,,,
2.365618,1,1.875,1.9664476121996,-0.743503110701088
2.369342,0,,,
2.373257,1,1.89,1.9629658065861,-0.168083645025888
2.377004,0,,,
2.380901,1,1.905,1.95913014584622,-0.835490593560239
2.384713,0,,,
2.38857,1,1.91999999999999,1.95237532386416,-0.926100743528967
2.392408,0,,,
2.396267,1,1.93499999999999,1.94516061300544,-0.948580524162786
2.400092,0,,,
2.403993,1,1.94999999999999,1.94681672324987,1.37729143392812
2.407744,0,,,
2.411677,1,1.96499999999999,1.95555608202674,0.897398513202327
2.415432,0,,,
2.419334,1,1.97999999999999,1.95631643418861,-0.698795362655442
2.423142,0,,,
2.427012,1,1.99499999999999,1.95274441557516,-0.23166012404805
2.430831,0,,,
2.434697,1,2.00999999999999,1.94681403423422,-1.31170522167462
2.438523,0,,,
2.442422,1,2.02499999999999,1.93725456864768,-1.16323732500282
2.446207,0,,,
2.450183,1,2.03999999999999,1.93199439452874,-0.192302971075854
2.453992,0,,,
2.45795,1,2.055,1.92778526151232,-0.891547425840628
2.461824,0,,,
2.465745,1,2.07,1.92283268131512,-0.379159488129882
2.469633,0,,,
2.473552,1,2.085,1.91646810802312,-1.25131913157066
2.477438,0,,,
2.481399,1,2.1,1.91758316189519,1.53551790105596
2.485205,0,,,
2.489197,1,2.115,1.92679301926867,0.826589658185057
2.493008,0,,,
2.496969,1,2.13,1.92581113216082,-1.07926261440124
2.500839,0,,,
2.504775,1,2.145,1.92000265814202,-0.408944923082771
2.508668,0,,,
2.512594,1,2.16,1.913896925317,-1.15282328896881
2.516483,0,,,
2.52045,1,2.175,1.90454462312548,-1.22810904084895
2.524298,0,,,
2.528346,1,2.19,1.89993672974052,0.060962793393012
2.532216,0,,,
2.53624,1,2.205,1.89718269587047,-0.758716497484019
2.540178,0,,,
2.544159,1,2.22,1.8919143685698,-0.571837183705959
2.548108,0,,,
2.552097,1,2.235,1.8846851181646,-1.24959148981422
2.556052,0,,,
2.560077,1,2.25,1.88600402888326,1.58014555464208
2.563944,0,,,
2.568004,1,2.265,1.89502410750441,0.695640649760196
2.571882,0,,,
2.575908,1,2.28,1.89431086622271,-0.876116682579416
2.579844,0,,,
2.583841,1,2.295,1.88976499430081,-0.269949603038902
2.587795,0,,,
2.591783,1,2.31,1.88444138266353,-1.07067281883934
2.595732,0,,,
2.599761,1,2.325,1.87630593450334,-0.968797765314449
2.603665,0,,,
2.607772,1,2.34,1.87137539211716,-0.262145284536493
2.611703,0,,,
2.615792,1,2.355,1.86858002950686,-0.434952623267589
2.619787,0,,,
2.623827,1,2.37,1.86313731026894,-0.919800142860669
2.627844,0,,,
2.631894,1,2.385,1.85655941680622,-0.711015144785873
2.635903,0,,,
2.639986,1,2.4,1.85888013339692,1.28459808860577
2.643916,0,,,
2.648033,1,2.415,1.86719172451886,0.781163343467376
2.651967,0,,,
2.656053,1,2.43,1.86719172451886,-0.781163343467376
2.660043,0,,,
2.6641,1,2.445,1.86300805702651,-0.258644657615292
2.66811,0,,,
2.672156,1,2.46,1.85646840127086,-1.36490443763106
2.676171,0,,,
2.68026,1,2.475,1.84696660619633,-0.98005979596367
2.684229,0,,,
2.688399,1,2.49,1.84275189837404,-0.055622185187352
2.692392,0,,,
2.69654,1,2.505,1.83982153691754,-0.664279904603056
2.700601,0,,,
2.704705,1,2.52,1.83509131019296,-0.494379427810725
2.708782,0,,,
2.712888,1,2.535,1.82806965681829,-1.22177684120474
2.716968,0,,,
2.721116,1,2.55,1.82931095071577,1.52350117214248
2.725101,0,,,
2.729288,1,2.565,1.83846993031605,0.718050369777228
2.733282,0,,,
2.737434,1,2.58,1.83835800265177,-0.745530768570209
2.741487,0,,,
2.745607,1,2.595,1.8336318338096,-0.411001433109556
2.749682,0,,,
2.753795,1,2.61,1.8279483726775,-0.977240172190166
2.757867,0,,,
2.762019,1,2.625,1.81952651216737,-1.0708776561493
2.766048,0,,,
2.770283,1,2.64,1.81411488005403,-0.238810657824601
2.774339,0,,,
2.778556,1,2.655,1.81061715343479,-0.606765703650985
2.782682,0,,,
2.786852,1,2.67,1.8048487213828,-0.783888117947625
2.790997,0,,,
2.795178,1,2.685,1.79739545746575,-1.00647073793699
2.799322,0,,,
2.803543,1,2.7,1.79663554650241,0.824782521956981
2.807609,0,,,
2.811876,1,2.715,1.80191378200582,0.442044671947395
2.815955,0,,,
2.820192,1,2.73,1.7971024079731,-1.59918128395316
2.824344,0,,,
2.82857,1,2.745,1.78489851787025,-1.31413695496891
2.832763,0,,,
2.837,1,2.76,1.77216591457765,-1.70664674434313
2.841208,0,,,
2.845499,1,2.775,1.75783563095443,-1.66558142914132
2.849675,0,,,
2.854067,1,2.79,1.74765136056378,-0.711699240945735
2.858278,0,,,
2.862665,1,2.805,1.72254036440039,-5.12942570983091
2.867035,0,,,
2.871489,1,2.82,1.69174529481792,-1.85041780387418
2.875923,0,,,
2.880399,1,2.835,1.67835345749457,-1.1556062866651
2.884837,0,,,
2.889364,1,2.85,1.67476436329419,0.354916002141398
2.893729,0,,,
2.898312,1,2.865,1.67374171051997,-0.58349284036687
2.902709,0,,,
2.907288,1,2.88,1.66277926379773,-1.85912006565867
2.911777,0,,,
2.916355,1,2.895,1.64652696903608,-1.72581315627834
2.920902,0,,,
2.925509,1,2.91,1.63060317212684,-1.75327727615337
2.930082,0,,,
2.934754,1,2.925,1.61437446785499,-1.75752948898392
2.939303,0,,,
2.944093,1,2.94,1.60274997341473,-0.731922152574716
2.94869,0,,,
2.953472,1,2.955,1.58512847621913,-3.02572731871283
2.958204,0,,,
2.963022,1,2.97,1.56186849951047,-1.84547199200037
2.967832,0,,,
2.972681,1,2.985,1.54629031386541,-1.3801591592699
2.9775,0,,,
2.982424,1,3,1.53830583459237,-0.258859474218429
2.987178,0,,,
2.992183,1,3.015,1.53500338656938,-0.41794102234694
2.99698,0,,,
3.001968,1,3.03,1.52707410760219,-1.20275983962433
3.006854,0,,,
3.011829,1,3.045,1.51655808170993,-0.930091979107119
3.016763,0,,,
3.02175,1,3.06,1.50816303465906,-0.762287226793142
3.026686,0,,,
3.031721,1,3.075,1.49913722405436,-1.04812508986641
3.036618,0,,,
3.041762,1,3.09,1.49246572843383,-0.280725745812885
3.046696,0,,,
3.051822,1,3.105,1.48818019574684,-0.571268824164691
3.056841,0,,,
3.061921,1,3.12,1.48085018879932,-0.880361425864833
3.066979,0,,,
3.072081,1,3.135,1.4726286532981,-0.738051074375694
3.07714,0,,,
3.082293,1,3.15,1.47160838202328,0.538232963365159
3.087257,0,,,
3.092467,1,3.165,1.4747814973922,0.0855365213854697
3.097453,0,,,
3.102635,1,3.18,1.47061718372117,-0.904638344956136
3.107708,0,,,
3.112867,1,3.195,1.46342366016045,-0.501445228288762
3.117979,0,,,
3.123135,1,3.21,1.45710804749701,-0.728709166615599
3.128245,0,,,
3.133456,1,3.225,1.44943662245222,-0.757857066267167
3.138514,0,,,
3.143833,1,3.24,1.4440462722859,-0.281046309721146
3.148933,0,,,
3.154231,1,3.25500000000001,1.4411327789598,-0.27934863663518
3.159405,0,,,
3.16465,1,3.27000000000001,1.43583952378184,-0.736728756197469
3.169863,0,,,
3.175125,1,3.28500000000001,1.42784759091983,-0.789177279507251
3.180349,0,,,
3.185661,1,3.30000000000001,1.42675012148057,0.580849747376836
3.190782,0,,,
3.196152,1,3.31500000000001,1.43082132440017,0.195282731815482
3.201292,0,,,
3.206628,1,3.33000000000001,1.42730908467713,-0.865813415862385
3.211854,0,,,
3.217171,1,3.34500000000001,1.41813463978384,-0.87457260202608
3.22245,0,,,
3.227783,1,3.36000000000001,1.40933553538603,-0.78375841904601
3.23307,0,,,
3.238458,1,3.37500000000001,1.40104232826042,-0.770004040083381
3.243694,0,,,
3.249196,1,3.39000000000001,1.3953523146433,-0.289786166122871
3.254471,0,,,
3.259958,1,3.40500000000001,1.39256587619772,-0.228042944745824
3.265315,0,,,
3.270739,1,3.42000000000001,1.38825988077738,-0.570768931766454
3.276128,0,,,
3.281568,1,3.43500000000001,,
